# commit=08275bc67962b9f8aac805fa57af1992852d4fb0 elixir=1.19.5 otp=28 schedulers=16
label,pass,repeat,case,n,preparation,execution,coordination,limit,concurrency,elapsed_us,waves,prepared,fan_in_prepared,max_prepared,facts,edges,mapped_entries,request_bytes,response_bytes,max_request_bytes,request_flat_words,max_context_words,retained_external_bytes,owner_peak_bytes,tree_peak_bytes,referenced_binary_peak_bytes,descendant_count,result_ok
graph,envelopes,1,repeated,128,eager,task,legacy,64,8,,12,1028,512,128,1032,2065,5,33122672,37107616,58794,5316532,6631,4949165,,,,,true
graph,timing,1,repeated,512,eager,task,legacy,64,8,2248522,12,4100,2048,512,4104,8209,5,0,0,0,0,0,0,,,,,true
graph,timing,2,repeated,512,eager,task,legacy,64,8,2028461,12,4100,2048,512,4104,8209,5,0,0,0,0,0,0,,,,,true
graph,timing,3,repeated,512,eager,task,legacy,64,8,2209089,12,4100,2048,512,4104,8209,5,0,0,0,0,0,0,,,,,true
graph,memory,1,repeated,512,eager,task,legacy,64,8,,12,4100,2048,512,4104,8209,5,0,0,0,0,0,0,60333472,60358360,200234,4112,true
graph,envelopes,1,repeated,512,eager,task,legacy,64,8,,12,4100,2048,512,4104,8209,5,459694198,475644582,218538,74591156,25771,19630384,,,,,true
graph,timing,1,stream,128,eager,task,legacy,64,8,35088,3,257,128,128,258,523,2,0,0,0,0,0,0,,,,,true
graph,timing,2,stream,128,eager,task,legacy,64,8,32924,3,257,128,128,258,523,2,0,0,0,0,0,0,,,,,true
graph,timing,3,stream,128,eager,task,legacy,64,8,32778,3,257,128,128,258,523,2,0,0,0,0,0,0,,,,,true
graph,memory,1,stream,128,eager,task,legacy,64,8,,3,257,128,128,258,523,2,0,0,0,0,0,0,9627080,9627080,12234,260,true
graph,envelopes,1,stream,128,eager,task,legacy,64,8,,3,257,128,128,258,523,2,8241917,9237382,58273,1328645,6627,1261796,,,,,true
graph,timing,1,stream,512,eager,task,legacy,64,8,400737,3,1025,512,512,1026,2059,2,0,0,0,0,0,0,,,,,true
graph,timing,2,stream,512,eager,task,legacy,64,8,381703,3,1025,512,512,1026,2059,2,0,0,0,0,0,0,,,,,true
graph,timing,3,stream,512,eager,task,legacy,64,8,382325,3,1025,512,512,1026,2059,2,0,0,0,0,0,0,,,,,true
graph,memory,1,stream,512,eager,task,legacy,64,8,,3,1025,512,512,1026,2059,2,0,0,0,0,0,0,31966312,31966312,139594,1028,true
graph,envelopes,1,stream,512,eager,task,legacy,64,8,,3,1025,512,512,1026,2059,2,114622863,118608164,217773,18649605,25763,4929389,,,,,true
