# commit=04aa3d954b09d7bfd862bf73cb27edf12bb56d32 elixir=1.19.5 otp=28 schedulers=16
label,pass,repeat,case,n,preparation,execution,coordination,limit,concurrency,elapsed_us,waves,prepared,fan_in_prepared,max_prepared,facts,edges,mapped_entries,request_bytes,response_bytes,max_request_bytes,request_flat_words,max_context_words,retained_external_bytes,owner_peak_bytes,tree_peak_bytes,referenced_binary_peak_bytes,descendant_count,result_ok
foundation,envelopes,1,repeated,128,eager,task,legacy,64,8,,12,1028,512,128,1032,2065,5,5925232,9910176,6096,878516,428,4949165,,,,,true
foundation,timing,1,repeated,512,eager,task,legacy,64,8,201628,12,4100,2048,512,4104,8209,5,0,0,0,0,0,0,,,,,true
foundation,timing,2,repeated,512,eager,task,legacy,64,8,198448,12,4100,2048,512,4104,8209,5,0,0,0,0,0,0,,,,,true
foundation,timing,3,repeated,512,eager,task,legacy,64,8,196620,12,4100,2048,512,4104,8209,5,0,0,0,0,0,0,,,,,true
foundation,memory,1,repeated,512,eager,task,legacy,64,8,,12,4100,2048,512,4104,8209,5,0,0,0,0,0,0,14062280,14062280,234826,4112,true
foundation,envelopes,1,repeated,512,eager,task,legacy,64,8,,12,4100,2048,512,4104,8209,5,23681654,39632038,8473,3508148,1196,19630384,,,,,true
foundation,timing,1,stream,128,eager,task,legacy,64,8,10957,3,257,128,128,258,523,2,0,0,0,0,0,0,,,,,true
foundation,timing,2,stream,128,eager,task,legacy,64,8,13039,3,257,128,128,258,523,2,0,0,0,0,0,0,,,,,true
foundation,timing,3,stream,128,eager,task,legacy,64,8,10771,3,257,128,128,258,523,2,0,0,0,0,0,0,,,,,true
foundation,memory,1,stream,128,eager,task,legacy,64,8,,3,257,128,128,258,523,2,0,0,0,0,0,0,1817152,1834160,29343,260,true
foundation,envelopes,1,stream,128,eager,task,legacy,64,8,,3,257,128,128,258,523,2,1479805,2475270,6090,219141,263,1261796,,,,,true
foundation,timing,1,stream,512,eager,task,legacy,64,8,37756,3,1025,512,512,1026,2059,2,0,0,0,0,0,0,,,,,true
foundation,timing,2,stream,512,eager,task,legacy,64,8,38952,3,1025,512,512,1026,2059,2,0,0,0,0,0,0,,,,,true
foundation,timing,3,stream,512,eager,task,legacy,64,8,39298,3,1025,512,512,1026,2059,2,0,0,0,0,0,0,,,,,true
foundation,memory,1,stream,512,eager,task,legacy,64,8,,3,1025,512,512,1026,2059,2,0,0,0,0,0,0,4810760,4827768,126058,1028,true
foundation,envelopes,1,stream,512,eager,task,legacy,64,8,,3,1025,512,512,1026,2059,2,5913487,9898788,6102,875013,263,4929389,,,,,true
