# commit=04aa3d954b09d7bfd862bf73cb27edf12bb56d32 elixir=1.19.5 otp=28 schedulers=16
label,pass,repeat,case,n,preparation,execution,coordination,limit,concurrency,elapsed_us,waves,prepared,fan_in_prepared,max_prepared,facts,edges,mapped_entries,request_bytes,response_bytes,max_request_bytes,request_flat_words,max_context_words,retained_external_bytes,owner_peak_bytes,tree_peak_bytes,referenced_binary_peak_bytes,descendant_count,result_ok
foundation,memory,1,repeated,128,bounded,inline,legacy,64,8,,23,1016,500,64,1032,2065,5,0,0,0,0,0,0,7637424,7637424,91620,0,true
foundation,envelopes,1,repeated,128,bounded,inline,legacy,64,8,,23,1016,500,64,1032,2065,5,5859904,9840096,6096,869096,428,4949165,,,,,true
foundation,timing,1,repeated,512,bounded,inline,legacy,64,8,401134,71,4083,2031,64,4104,8209,5,0,0,0,0,0,0,,,,,true
foundation,timing,2,repeated,512,bounded,inline,legacy,64,8,382196,71,4083,2031,64,4104,8209,5,0,0,0,0,0,0,,,,,true
foundation,timing,3,repeated,512,bounded,inline,legacy,64,8,381271,71,4083,2031,64,4104,8209,5,0,0,0,0,0,0,,,,,true
foundation,memory,1,repeated,512,bounded,inline,legacy,64,8,,71,4083,2031,64,4104,8209,5,0,0,0,0,0,0,11178768,11178768,345695,0,true
foundation,envelopes,1,repeated,512,bounded,inline,legacy,64,8,,71,4083,2031,64,4104,8209,5,23589058,39532710,8473,3494803,1196,19630384,,,,,true
foundation,timing,1,stream,128,bounded,inline,legacy,64,8,10348,6,257,128,64,258,523,2,0,0,0,0,0,0,,,,,true
foundation,timing,2,stream,128,bounded,inline,legacy,64,8,10485,6,257,128,64,258,523,2,0,0,0,0,0,0,,,,,true
foundation,timing,3,stream,128,bounded,inline,legacy,64,8,10458,6,257,128,64,258,523,2,0,0,0,0,0,0,,,,,true
foundation,memory,1,stream,128,bounded,inline,legacy,64,8,,6,257,128,64,258,523,2,0,0,0,0,0,0,1114984,1114984,16955,0,true
foundation,envelopes,1,stream,128,bounded,inline,legacy,64,8,,6,257,128,64,258,523,2,1479805,2475270,6090,219141,249,1261796,,,,,true
foundation,timing,1,stream,512,bounded,inline,legacy,64,8,79582,18,1025,512,64,1026,2059,2,0,0,0,0,0,0,,,,,true
foundation,timing,2,stream,512,bounded,inline,legacy,64,8,77870,18,1025,512,64,1026,2059,2,0,0,0,0,0,0,,,,,true
foundation,timing,3,stream,512,bounded,inline,legacy,64,8,78049,18,1025,512,64,1026,2059,2,0,0,0,0,0,0,,,,,true
foundation,memory,1,stream,512,bounded,inline,legacy,64,8,,18,1025,512,64,1026,2059,2,0,0,0,0,0,0,7638512,7638512,107291,0,true
foundation,envelopes,1,stream,512,bounded,inline,legacy,64,8,,18,1025,512,64,1026,2059,2,5913487,9898788,6102,875013,249,4929389,,,,,true
