==> multigraph
Compiling 16 files (.ex)
Generated multigraph app
==> runic
Compiling 109 files (.ex)
Generated runic app
# commit=08275bc67962b9f8aac805fa57af1992852d4fb0 elixir=1.19.5 otp=28 schedulers=16
label,pass,repeat,case,n,preparation,execution,coordination,limit,concurrency,elapsed_us,waves,prepared,fan_in_prepared,max_prepared,facts,edges,mapped_entries,request_bytes,response_bytes,max_request_bytes,request_flat_words,max_context_words,retained_external_bytes,owner_peak_bytes,tree_peak_bytes,referenced_binary_peak_bytes,descendant_count,result_ok
graph,memory,1,repeated,128,eager,inline,legacy,64,8,,12,1028,512,128,1032,2065,5,0,0,0,0,0,0,7637368,7637368,83247,0,true
graph,envelopes,1,repeated,128,eager,inline,legacy,64,8,,12,1028,512,128,1032,2065,5,33122672,37107616,58794,5319348,4805,4949165,,,,,true
graph,timing,1,repeated,512,eager,inline,legacy,64,8,1896267,12,4100,2048,512,4104,8209,5,0,0,0,0,0,0,,,,,true
graph,timing,2,repeated,512,eager,inline,legacy,64,8,1897867,12,4100,2048,512,4104,8209,5,0,0,0,0,0,0,,,,,true
graph,timing,3,repeated,512,eager,inline,legacy,64,8,1919975,12,4100,2048,512,4104,8209,5,0,0,0,0,0,0,,,,,true
graph,memory,1,repeated,512,eager,inline,legacy,64,8,,12,4100,2048,512,4104,8209,5,0,0,0,0,0,0,27998592,27998592,380992,0,true
graph,envelopes,1,repeated,512,eager,inline,legacy,64,8,,12,4100,2048,512,4104,8209,5,459694198,475644582,218538,74622900,18577,19630384,,,,,true
graph,timing,1,stream,128,eager,inline,legacy,64,8,21961,3,257,128,128,258,523,2,0,0,0,0,0,0,,,,,true
graph,timing,2,stream,128,eager,inline,legacy,64,8,21558,3,257,128,128,258,523,2,0,0,0,0,0,0,,,,,true
graph,timing,3,stream,128,eager,inline,legacy,64,8,21867,3,257,128,128,258,523,2,0,0,0,0,0,0,,,,,true
graph,memory,1,stream,128,eager,inline,legacy,64,8,,3,257,128,128,258,523,2,0,0,0,0,0,0,2917720,2917720,1706,0,true
graph,envelopes,1,stream,128,eager,inline,legacy,64,8,,3,257,128,128,258,523,2,8241917,9237382,58273,1329157,4797,1261796,,,,,true
graph,timing,1,stream,512,eager,inline,legacy,64,8,245151,3,1025,512,512,1026,2059,2,0,0,0,0,0,0,,,,,true
graph,timing,2,stream,512,eager,inline,legacy,64,8,234596,3,1025,512,512,1026,2059,2,0,0,0,0,0,0,,,,,true
graph,timing,3,stream,512,eager,inline,legacy,64,8,230784,3,1025,512,512,1026,2059,2,0,0,0,0,0,0,,,,,true
graph,memory,1,stream,512,eager,inline,legacy,64,8,,3,1025,512,512,1026,2059,2,0,0,0,0,0,0,11181600,11181600,80709,0,true
graph,envelopes,1,stream,512,eager,inline,legacy,64,8,,3,1025,512,512,1026,2059,2,114622863,118608164,217773,18658821,18571,4929389,,,,,true
