# commit=04aa3d954b09d7bfd862bf73cb27edf12bb56d32 elixir=1.19.5 otp=28 schedulers=16
label,pass,repeat,case,n,preparation,execution,coordination,limit,concurrency,elapsed_us,waves,prepared,fan_in_prepared,max_prepared,facts,edges,mapped_entries,request_bytes,response_bytes,max_request_bytes,request_flat_words,max_context_words,retained_external_bytes,owner_peak_bytes,tree_peak_bytes,referenced_binary_peak_bytes,descendant_count,result_ok
foundation,memory,1,repeated,128,bounded,task,legacy,64,8,,23,1017,501,64,1032,2065,5,0,0,0,0,0,0,5092024,5092024,85930,1040,true
foundation,envelopes,1,repeated,128,bounded,task,legacy,64,8,,23,1017,501,64,1032,2065,5,5865282,9845870,6096,869881,428,4949165,,,,,true
foundation,timing,1,repeated,512,bounded,task,legacy,64,8,468712,72,4100,2048,64,4104,8209,5,0,0,0,0,0,0,,,,,true
foundation,timing,2,repeated,512,bounded,task,legacy,64,8,463282,72,4100,2048,64,4104,8209,5,0,0,0,0,0,0,,,,,true
foundation,timing,3,repeated,512,bounded,task,legacy,64,8,461065,72,4100,2048,64,4104,8209,5,0,0,0,0,0,0,,,,,true
foundation,memory,1,repeated,512,bounded,task,legacy,64,8,,72,4100,2048,64,4104,8209,5,0,0,0,0,0,0,22608424,22608424,159626,4172,true
foundation,envelopes,1,repeated,512,bounded,task,legacy,64,8,,72,4100,2048,64,4104,8209,5,23681654,39632038,8473,3508148,1196,19630384,,,,,true
foundation,timing,1,stream,128,bounded,task,legacy,64,8,16021,5,243,114,64,258,523,2,0,0,0,0,0,0,,,,,true
foundation,timing,2,stream,128,bounded,task,legacy,64,8,15079,5,243,114,64,258,523,2,0,0,0,0,0,0,,,,,true
foundation,timing,3,stream,128,bounded,task,legacy,64,8,15233,5,243,114,64,258,523,2,0,0,0,0,0,0,,,,,true
foundation,memory,1,stream,128,bounded,task,legacy,64,8,,5,243,114,64,258,523,2,0,0,0,0,0,0,1822904,1822904,9226,248,true
foundation,envelopes,1,stream,128,bounded,task,legacy,64,8,,5,243,114,64,258,523,2,1403589,2393510,6090,208151,263,1261796,,,,,true
foundation,timing,1,stream,512,bounded,task,legacy,64,8,104183,18,1025,512,64,1026,2059,2,0,0,0,0,0,0,,,,,true
foundation,timing,2,stream,512,bounded,task,legacy,64,8,108112,18,1025,512,64,1026,2059,2,0,0,0,0,0,0,,,,,true
foundation,timing,3,stream,512,bounded,task,legacy,64,8,107765,18,1025,512,64,1026,2059,2,0,0,0,0,0,0,,,,,true
foundation,memory,1,stream,512,bounded,task,legacy,64,8,,18,1025,512,64,1026,2059,2,0,0,0,0,0,0,9695856,9695856,96458,1043,true
foundation,envelopes,1,stream,512,bounded,task,legacy,64,8,,18,1025,512,64,1026,2059,2,5913487,9898788,6102,875013,263,4929389,,,,,true
