# commit=4b7ffc480cd76748327c4b6c96c3b8f92327989f elixir=1.19.5 otp=28 schedulers=16
label,pass,repeat,case,n,preparation,execution,coordination,limit,concurrency,elapsed_us,waves,prepared,fan_in_prepared,max_prepared,facts,edges,mapped_entries,request_bytes,response_bytes,max_request_bytes,request_flat_words,max_context_words,retained_external_bytes,owner_peak_bytes,tree_peak_bytes,referenced_binary_peak_bytes,descendant_count,result_ok
compact,envelopes,1,repeated,128,bounded,task,legacy,64,8,,24,1028,512,64,1032,2065,5,5925232,9910176,6096,878516,428,4949165,,,,,true
compact,timing,1,repeated,512,bounded,task,legacy,64,8,1785163,70,4071,2019,64,4104,8209,5,0,0,0,0,0,0,,,,,true
compact,timing,2,repeated,512,bounded,task,legacy,64,8,1803476,70,4071,2019,64,4104,8209,5,0,0,0,0,0,0,,,,,true
compact,timing,3,repeated,512,bounded,task,legacy,64,8,1796035,70,4071,2019,64,4104,8209,5,0,0,0,0,0,0,,,,,true
compact,memory,1,repeated,512,bounded,task,legacy,64,8,,70,4071,2019,64,4104,8209,5,0,0,0,0,0,0,22505976,22505976,96458,4141,true
compact,envelopes,1,repeated,512,bounded,task,legacy,64,8,,70,4071,2019,64,4104,8209,5,23523604,39462504,8473,3485383,1196,19630384,,,,,true
compact,timing,1,stream,128,bounded,task,legacy,64,8,28517,6,257,128,64,258,523,2,0,0,0,0,0,0,,,,,true
compact,timing,2,stream,128,bounded,task,legacy,64,8,31310,6,257,128,64,258,523,2,0,0,0,0,0,0,,,,,true
compact,timing,3,stream,128,bounded,task,legacy,64,8,29332,6,257,128,64,258,523,2,0,0,0,0,0,0,,,,,true
compact,memory,1,stream,128,bounded,task,legacy,64,8,,6,257,128,64,258,523,2,0,0,0,0,0,0,4772712,4772712,54826,263,true
compact,envelopes,1,stream,128,bounded,task,legacy,64,8,,6,257,128,64,258,523,2,1479805,2475270,6090,219141,263,1261796,,,,,true
compact,timing,1,stream,512,bounded,task,legacy,64,8,261429,17,1013,500,64,1026,2059,2,0,0,0,0,0,0,,,,,true
compact,timing,2,stream,512,bounded,task,legacy,64,8,269207,17,1013,500,64,1026,2059,2,0,0,0,0,0,0,,,,,true
compact,timing,3,stream,512,bounded,task,legacy,64,8,265170,17,1013,500,64,1026,2059,2,0,0,0,0,0,0,,,,,true
compact,memory,1,stream,512,bounded,task,legacy,64,8,,17,1013,500,64,1026,2059,2,0,0,0,0,0,0,9622792,9622792,67882,1030,true
compact,envelopes,1,stream,512,bounded,task,legacy,64,8,,17,1013,500,64,1026,2059,2,5848129,9828678,6102,865593,263,4929389,,,,,true
